timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841284.202826977; T[0]= -0.907177687; T[1]= -0.601335645; T[2]= 0.646158338; x= -0.051844746; y=  0.414136231; z=  0.357577473; w= 0.835429013
timeStamp= 1341841284.238787889; T[0]= -0.921605766; T[1]= -0.609468758; T[2]= 0.641445041; x= -0.052285668; y=  0.413825035; z=  0.362132341; w= 0.833591759
timeStamp= 1341841284.270580053; T[0]= -0.917541742; T[1]= -0.575755239; T[2]= 0.598049402; x= -0.048402544; y=  0.398068994; z=  0.364098638; w= 0.840613127
timeStamp= 1341841284.302912951; T[0]= -0.915867031; T[1]= -0.583829284; T[2]= 0.614815950; x= -0.052724745; y=  0.400954574; z=  0.372247487; w= 0.835396528
timeStamp= 1341841284.340359926; T[0]= -0.923362553; T[1]= -0.600275815; T[2]= 0.633243978; x= -0.056019269; y=  0.407219023; z=  0.378341645; w= 0.829392612
timeStamp= 1341841284.406714916; T[0]= -0.941870749; T[1]= -0.628151238; T[2]= 0.663135648; x= -0.061696805; y=  0.422123432; z=  0.387844115; w= 0.817057073
timeStamp= 1341841284.439040899; T[0]= -0.938212216; T[1]= -0.629448950; T[2]= 0.672545314; x= -0.058315672; y=  0.423734754; z=  0.393217146; w= 0.813897014
timeStamp= 1341841284.472258091; T[0]= -0.965607524; T[1]= -0.627223492; T[2]= 0.674428582; x= -0.048329230; y=  0.428329617; z=  0.393973172; w= 0.811777771
timeStamp= 1341841284.506752968; T[0]= -0.947748542; T[1]= -0.641252995; T[2]= 0.684578836; x= -0.056481488; y=  0.428544104; z=  0.398714513; w= 0.808817983
timeStamp= 1341841284.538655996; T[0]= -0.952278376; T[1]= -0.647694767; T[2]= 0.690140545; x= -0.055615850; y=  0.426724762; z=  0.403909177; w= 0.807260990
timeStamp= 1341841284.574454069; T[0]= -0.954341531; T[1]= -0.651520908; T[2]= 0.690249383; x= -0.053532243; y=  0.423318565; z=  0.407666385; w= 0.807306528
timeStamp= 1341841284.606550932; T[0]= -0.962189913; T[1]= -0.669435203; T[2]= 0.711152434; x= -0.056944028; y=  0.431295693; z=  0.408592701; w= 0.802367389
timeStamp= 1341841284.638621092; T[0]= -0.963424683; T[1]= -0.665658534; T[2]= 0.708455086; x= -0.054915499; y=  0.425752550; z=  0.407314003; w= 0.806110620
timeStamp= 1341841284.674629927; T[0]= -0.956157565; T[1]= -0.661416948; T[2]= 0.707794189; x= -0.052010968; y=  0.418991953; z=  0.407305449; w= 0.809841275
timeStamp= 1341841284.706618071; T[0]= -0.959238231; T[1]= -0.672273338; T[2]= 0.721600711; x= -0.050703470; y=  0.422122806; z=  0.407020986; w= 0.808440089
timeStamp= 1341841284.738620043; T[0]= -0.964854896; T[1]= -0.673218012; T[2]= 0.706141055; x= -0.049351629; y=  0.418027312; z=  0.404395103; w= 0.811961949
timeStamp= 1341841284.774732113; T[0]= -0.977681816; T[1]= -0.664593101; T[2]= 0.688029110; x= -0.046390008; y=  0.410364062; z=  0.402914166; w= 0.816767752
timeStamp= 1341841284.806538105; T[0]= -0.979557097; T[1]= -0.675248861; T[2]= 0.697930813; x= -0.049730960; y=  0.409572780; z=  0.407073379; w= 0.814903855
timeStamp= 1341841284.842483997; T[0]= -0.975016534; T[1]= -0.706646860; T[2]= 0.755314887; x= -0.054835305; y=  0.427016079; z=  0.409362555; w= 0.804408252
timeStamp= 1341841284.874583960; T[0]= -0.978221595; T[1]= -0.704770327; T[2]= 0.738565445; x= -0.051912908; y=  0.422884613; z=  0.406129062; w= 0.808413744
timeStamp= 1341841284.906718016; T[0]= -0.995325804; T[1]= -0.714178383; T[2]= 0.737366438; x= -0.050963830; y=  0.425426364; z=  0.407705843; w= 0.806344271
timeStamp= 1341841284.942697048; T[0]= -0.997099757; T[1]= -0.715526998; T[2]= 0.736511290; x= -0.051044621; y=  0.424105972; z=  0.408979088; w= 0.806389928
timeStamp= 1341841284.974580050; T[0]= -0.993175387; T[1]= -0.739031374; T[2]= 0.777216971; x= -0.054074459; y=  0.437516361; z=  0.413248330; w= 0.796794355
timeStamp= 1341841285.006700039; T[0]= -0.992053688; T[1]= -0.760258555; T[2]= 0.797509730; x= -0.055918019; y=  0.446212977; z=  0.416713238; w= 0.790010929
timeStamp= 1341841285.042696953; T[0]= -1.002989411; T[1]= -0.743936479; T[2]= 0.770475864; x= -0.049117044; y=  0.440722197; z=  0.413314819; w= 0.795312762
timeStamp= 1341841285.074662924; T[0]= -0.999297559; T[1]= -0.727911055; T[2]= 0.746691585; x= -0.045527227; y=  0.433004797; z=  0.413474649; w= 0.799670458
timeStamp= 1341841285.110522032; T[0]= -0.998215258; T[1]= -0.723683059; T[2]= 0.736798227; x= -0.043283664; y=  0.428838700; z=  0.414825857; w= 0.801338553
timeStamp= 1341841285.142663002; T[0]= -0.998266399; T[1]= -0.726988673; T[2]= 0.738862991; x= -0.041838445; y=  0.432534277; z=  0.414106697; w= 0.799799562
timeStamp= 1341841285.174598932; T[0]= -1.001945496; T[1]= -0.730901957; T[2]= 0.739683032; x= -0.040436037; y=  0.435406327; z=  0.413031399; w= 0.798868775
timeStamp= 1341841285.210613012; T[0]= -1.007057786; T[1]= -0.732027948; T[2]= 0.736595273; x= -0.038919825; y=  0.434945434; z=  0.413995177; w= 0.798696280
timeStamp= 1341841285.242566109; T[0]= -1.008994102; T[1]= -0.738299847; T[2]= 0.743590772; x= -0.039087821; y=  0.438086867; z=  0.417385280; w= 0.795199096
timeStamp= 1341841285.274688959; T[0]= -1.012851954; T[1]= -0.747768879; T[2]= 0.755477965; x= -0.039864451; y=  0.443948567; z=  0.420037478; w= 0.790499210
timeStamp= 1341841285.310646057; T[0]= -1.017866492; T[1]= -0.743948340; T[2]= 0.743808746; x= -0.038436618; y=  0.438646525; z=  0.421864361; w= 0.792554319
timeStamp= 1341841285.342497110; T[0]= -1.012793303; T[1]= -0.745346785; T[2]= 0.746074438; x= -0.037585713; y=  0.437181830; z=  0.426049411; w= 0.791164517
timeStamp= 1341841285.378623009; T[0]= -1.014817595; T[1]= -0.768335223; T[2]= 0.776746333; x= -0.040900547; y=  0.450471967; z=  0.428158611; w= 0.782356918
timeStamp= 1341841285.410578966; T[0]= -1.024306297; T[1]= -0.773986638; T[2]= 0.778470278; x= -0.039494913; y=  0.452348173; z=  0.428654939; w= 0.781073809
timeStamp= 1341841285.442693949; T[0]= -1.027897954; T[1]= -0.756303012; T[2]= 0.747102201; x= -0.034322888; y=  0.439074129; z=  0.430299044; w= 0.787958503
timeStamp= 1341841285.478749990; T[0]= -1.028055191; T[1]= -0.770871818; T[2]= 0.764351249; x= -0.035214581; y=  0.443463951; z=  0.436177403; w= 0.782207787
timeStamp= 1341841285.517597914; T[0]= -1.036110997; T[1]= -0.793162704; T[2]= 0.796096265; x= -0.038416438; y=  0.454572558; z=  0.438182533; w= 0.774521828
timeStamp= 1341841285.585623026; T[0]= -1.036512256; T[1]= -0.806905806; T[2]= 0.810567975; x= -0.037727460; y=  0.456839085; z=  0.443883955; w= 0.769962192
timeStamp= 1341841285.646565914; T[0]= -1.039432526; T[1]= -0.843020976; T[2]= 0.842059433; x= -0.041341495; y=  0.467971593; z=  0.446317762; w= 0.761638999
timeStamp= 1341841285.678585052; T[0]= -1.053772807; T[1]= -0.833290994; T[2]= 0.828650594; x= -0.034744725; y=  0.464547455; z=  0.446775228; w= 0.763793409
timeStamp= 1341841285.710890055; T[0]= -1.051814914; T[1]= -0.823449969; T[2]= 0.809990883; x= -0.029786110; y=  0.455399811; z=  0.448849529; w= 0.768282473
timeStamp= 1341841285.746561050; T[0]= -1.058518171; T[1]= -0.827522695; T[2]= 0.808809280; x= -0.028651932; y=  0.453997642; z=  0.450513363; w= 0.768181562
timeStamp= 1341841285.778584003; T[0]= -1.064793348; T[1]= -0.833530605; T[2]= 0.811594069; x= -0.030077180; y=  0.453492671; z=  0.453350782; w= 0.766754746
timeStamp= 1341841285.814554930; T[0]= -1.065261006; T[1]= -0.840605378; T[2]= 0.819530725; x= -0.031724904; y=  0.452540338; z=  0.456790030; w= 0.765208244
timeStamp= 1341841285.846528053; T[0]= -1.062377453; T[1]= -0.846897900; T[2]= 0.830497861; x= -0.031352766; y=  0.453245312; z=  0.458651692; w= 0.763691247
timeStamp= 1341841285.878571033; T[0]= -1.068994999; T[1]= -0.862911522; T[2]= 0.850479364; x= -0.031992655; y=  0.460476428; z=  0.459628284; w= 0.758735657
timeStamp= 1341841285.914613008; T[0]= -1.076647401; T[1]= -0.868295670; T[2]= 0.849724889; x= -0.031553667; y=  0.459761173; z=  0.460494280; w= 0.758662641
timeStamp= 1341841285.946578979; T[0]= -1.086414099; T[1]= -0.864304662; T[2]= 0.831256270; x= -0.028851403; y=  0.451547146; z=  0.464406669; w= 0.761314154
timeStamp= 1341841285.978640079; T[0]= -1.086439252; T[1]= -0.867151737; T[2]= 0.838437438; x= -0.031114120; y=  0.449708164; z=  0.468901068; w= 0.759556651
timeStamp= 1341841286.014571905; T[0]= -1.080677271; T[1]= -0.877506077; T[2]= 0.859549820; x= -0.036327872; y=  0.452352375; z=  0.470221251; w= 0.756934345
timeStamp= 1341841286.046622038; T[0]= -1.077131391; T[1]= -0.882100582; T[2]= 0.872726798; x= -0.037176657; y=  0.452825248; z=  0.470032185; w= 0.756727815
timeStamp= 1341841286.082787037; T[0]= -1.083323479; T[1]= -0.903062105; T[2]= 0.897981882; x= -0.040900607; y=  0.461796254; z=  0.469939202; w= 0.751151502
timeStamp= 1341841286.114649057; T[0]= -1.085170150; T[1]= -0.908295631; T[2]= 0.904941857; x= -0.042054139; y=  0.463293344; z=  0.468697071; w= 0.750941932
timeStamp= 1341841286.153731108; T[0]= -1.083525300; T[1]= -0.915677190; T[2]= 0.913301706; x= -0.042564631; y=  0.465911686; z=  0.468429476; w= 0.749458730
timeStamp= 1341841286.214685917; T[0]= -1.087495565; T[1]= -0.929904699; T[2]= 0.923372269; x= -0.042524960; y=  0.470297337; z=  0.467413604; w= 0.747353077
timeStamp= 1341841286.247037888; T[0]= -1.086090326; T[1]= -0.934209704; T[2]= 0.934171438; x= -0.044304635; y=  0.475374371; z=  0.466541976; w= 0.744577050
timeStamp= 1341841286.282692909; T[0]= -1.079999924; T[1]= -0.944845498; T[2]= 0.943488717; x= -0.044269972; y=  0.481237143; z=  0.467126250; w= 0.740435064
timeStamp= 1341841286.314693928; T[0]= -1.081734061; T[1]= -0.949306369; T[2]= 0.941071749; x= -0.041462395; y=  0.481040716; z=  0.467084706; w= 0.740751386
timeStamp= 1341841286.350620985; T[0]= -1.090489626; T[1]= -0.951711178; T[2]= 0.946230233; x= -0.040899921; y=  0.483989179; z=  0.466464102; w= 0.739251673
timeStamp= 1341841286.382626057; T[0]= -1.085603476; T[1]= -0.958608985; T[2]= 0.960872531; x= -0.042027563; y=  0.490637124; z=  0.468368620; w= 0.733580112
timeStamp= 1341841286.414670944; T[0]= -1.073871851; T[1]= -0.970044732; T[2]= 0.966652811; x= -0.042943776; y=  0.494759619; z=  0.470837504; w= 0.729164481
timeStamp= 1341841286.450613022; T[0]= -1.077561021; T[1]= -0.974233866; T[2]= 0.967754126; x= -0.040448774; y=  0.497044623; z=  0.471821189; w= 0.727114379
timeStamp= 1341841286.482561111; T[0]= -1.077419877; T[1]= -0.979271472; T[2]= 0.973875225; x= -0.040831797; y=  0.500614226; z=  0.474697143; w= 0.722759128
timeStamp= 1341841286.514534950; T[0]= -1.073575854; T[1]= -0.983089447; T[2]= 0.982034504; x= -0.040177781; y=  0.505549073; z=  0.477661997; w= 0.717387557
timeStamp= 1341841286.550698042; T[0]= -1.072836041; T[1]= -0.988243163; T[2]= 0.987395704; x= -0.037686232; y=  0.508423626; z=  0.480944932; w= 0.713286221
timeStamp= 1341841286.582489967; T[0]= -1.079030395; T[1]= -0.993606627; T[2]= 0.985831797; x= -0.038234670; y=  0.509120166; z=  0.483206987; w= 0.711228430
timeStamp= 1341841286.618695974; T[0]= -1.077381730; T[1]= -0.997502148; T[2]= 0.992003262; x= -0.040422697; y=  0.510159671; z=  0.487435877; w= 0.707466900
timeStamp= 1341841286.650633097; T[0]= -1.075240850; T[1]= -1.001396775; T[2]= 1.001159549; x= -0.041588899; y=  0.512104630; z=  0.490848601; w= 0.703624129
timeStamp= 1341841286.682620049; T[0]= -1.077491403; T[1]= -1.008409500; T[2]= 1.007007480; x= -0.043437134; y=  0.513626039; z=  0.493883282; w= 0.700271964
timeStamp= 1341841286.718533039; T[0]= -1.072324276; T[1]= -1.011662245; T[2]= 1.018661022; x= -0.043954868; y=  0.516108811; z=  0.498348475; w= 0.695232689
timeStamp= 1341841286.750565052; T[0]= -1.069380999; T[1]= -1.021792173; T[2]= 1.033493280; x= -0.045532823; y=  0.523793459; z=  0.500246704; w= 0.687982857
timeStamp= 1341841286.786590099; T[0]= -1.066740036; T[1]= -1.027698040; T[2]= 1.037787557; x= -0.046546035; y=  0.527804315; z=  0.502758563; w= 0.683000684
timeStamp= 1341841286.818535089; T[0]= -1.075513840; T[1]= -1.031339407; T[2]= 1.038810968; x= -0.047244791; y=  0.531228781; z=  0.502999842; w= 0.680113971
timeStamp= 1341841286.850594044; T[0]= -1.075216293; T[1]= -1.034378171; T[2]= 1.042564988; x= -0.048331022; y=  0.533494174; z=  0.506785274; w= 0.675438225
timeStamp= 1341841286.886624098; T[0]= -1.074275851; T[1]= -1.040778756; T[2]= 1.050038099; x= -0.050572366; y=  0.537438869; z=  0.509511590; w= 0.670074463
timeStamp= 1341841286.918653965; T[0]= -1.072782755; T[1]= -1.043515325; T[2]= 1.054968238; x= -0.051538460; y=  0.539092422; z=  0.512306809; w= 0.666532040
timeStamp= 1341841286.950556993; T[0]= -1.069055319; T[1]= -1.039559960; T[2]= 1.063129783; x= -0.050154652; y=  0.540455639; z=  0.515814126; w= 0.662818193
timeStamp= 1341841286.986767054; T[0]= -1.063897371; T[1]= -1.053801775; T[2]= 1.077127695; x= -0.052968584; y=  0.546332181; z=  0.517147899; w= 0.656714261
timeStamp= 1341841287.018676996; T[0]= -1.068740010; T[1]= -1.052698135; T[2]= 1.078380346; x= -0.048591919; y=  0.546631873; z=  0.520707428; w= 0.653984904
timeStamp= 1341841287.054483891; T[0]= -1.056528687; T[1]= -1.053474188; T[2]= 1.087781072; x= -0.047569327; y=  0.546422958; z=  0.524724245; w= 0.651017368
timeStamp= 1341841287.086606979; T[0]= -1.029415250; T[1]= -1.082316756; T[2]= 1.097660661; x= -0.056901019; y=  0.549652219; z=  0.525334060; w= 0.647046328
timeStamp= 1341841287.118486881; T[0]= -1.032260656; T[1]= -1.086990714; T[2]= 1.098666787; x= -0.055680942; y=  0.550726473; z=  0.522727609; w= 0.648348510
timeStamp= 1341841287.154567003; T[0]= -1.050544262; T[1]= -1.068127871; T[2]= 1.090625286; x= -0.046868537; y=  0.545991659; z=  0.522379637; w= 0.653311491
timeStamp= 1341841287.186541080; T[0]= -1.037710309; T[1]= -1.061405659; T[2]= 1.104657412; x= -0.044792116; y=  0.545329213; z=  0.522990227; w= 0.653521955
timeStamp= 1341841287.218832016; T[0]= -1.025459170; T[1]= -1.087459445; T[2]= 1.116350293; x= -0.049374722; y=  0.549289584; z=  0.523132861; w= 0.649750113
timeStamp= 1341841287.254667997; T[0]= -1.013221622; T[1]= -1.113370419; T[2]= 1.123380303; x= -0.056752596; y=  0.551503122; z=  0.522034645; w= 0.648153782
timeStamp= 1341841287.286535025; T[0]= -1.005136013; T[1]= -1.114162683; T[2]= 1.122606039; x= -0.056436300; y=  0.548439026; z=  0.522617996; w= 0.650307596
timeStamp= 1341841287.322591066; T[0]= -1.000797272; T[1]= -1.120392799; T[2]= 1.129390597; x= -0.054994937; y=  0.549618661; z=  0.522824585; w= 0.649268389
timeStamp= 1341841287.354789019; T[0]= -1.009602308; T[1]= -1.118757963; T[2]= 1.137175441; x= -0.049068715; y=  0.553685844; z=  0.520244956; w= 0.648359001
timeStamp= 1341841287.386594057; T[0]= -1.003323555; T[1]= -1.138283849; T[2]= 1.143070579; x= -0.055406768; y=  0.556462944; z=  0.519343615; w= 0.646189809
timeStamp= 1341841287.422744989; T[0]= -1.028826594; T[1]= -1.114824295; T[2]= 1.150323033; x= -0.043380521; y=  0.558455467; z=  0.515906513; w= 0.648140550
timeStamp= 1341841287.455102921; T[0]= -1.021299362; T[1]= -1.120953798; T[2]= 1.151905298; x= -0.044382494; y=  0.557873547; z=  0.519743800; w= 0.645502687
timeStamp= 1341841287.486567974; T[0]= -1.011421800; T[1]= -1.138512135; T[2]= 1.163355827; x= -0.047985882; y=  0.562697351; z=  0.522944629; w= 0.638433993
timeStamp= 1341841287.522929907; T[0]= -1.011784554; T[1]= -1.144015551; T[2]= 1.167898893; x= -0.048440613; y=  0.564887404; z=  0.522694468; w= 0.636668086
timeStamp= 1341841287.554616928; T[0]= -1.010686398; T[1]= -1.148039103; T[2]= 1.173149943; x= -0.048869614; y=  0.565835893; z=  0.523390889; w= 0.635219216
timeStamp= 1341841287.590663910; T[0]= -1.007598639; T[1]= -1.152490735; T[2]= 1.179446220; x= -0.048581500; y=  0.567093790; z=  0.525614858; w= 0.632276535
timeStamp= 1341841287.622697115; T[0]= -1.004837155; T[1]= -1.158280611; T[2]= 1.186106682; x= -0.048880693; y=  0.568055391; z=  0.526737273; w= 0.630453467
timeStamp= 1341841287.654521942; T[0]= -1.000640631; T[1]= -1.164490223; T[2]= 1.194059134; x= -0.050682429; y=  0.569488287; z=  0.526964486; w= 0.628826499
timeStamp= 1341841287.690543890; T[0]= -0.997815192; T[1]= -1.170580745; T[2]= 1.203362703; x= -0.050551504; y=  0.571572721; z=  0.528029025; w= 0.626046836
timeStamp= 1341841287.722553968; T[0]= -0.991657674; T[1]= -1.177285314; T[2]= 1.211528897; x= -0.050892483; y=  0.573579013; z=  0.529517710; w= 0.622918963
timeStamp= 1341841287.758606911; T[0]= -0.989469886; T[1]= -1.184522510; T[2]= 1.219571352; x= -0.050466202; y=  0.576083660; z=  0.530718982; w= 0.619611323
timeStamp= 1341841287.790869951; T[0]= -0.988064647; T[1]= -1.190373421; T[2]= 1.227622271; x= -0.050108731; y=  0.578605413; z=  0.531583130; w= 0.616542161
timeStamp= 1341841287.822896957; T[0]= -0.979745567; T[1]= -1.199051023; T[2]= 1.234526396; x= -0.050396327; y=  0.579414010; z=  0.534623384; w= 0.613121033
timeStamp= 1341841287.858716011; T[0]= -0.983423054; T[1]= -1.206173301; T[2]= 1.242707133; x= -0.050698131; y=  0.581187248; z=  0.535318136; w= 0.610807300
timeStamp= 1341841287.890582085; T[0]= -0.981242597; T[1]= -1.210600853; T[2]= 1.249417424; x= -0.051883657; y=  0.583058119; z=  0.537580609; w= 0.606925368
timeStamp= 1341841287.922720909; T[0]= -0.991766453; T[1]= -1.218078971; T[2]= 1.257130146; x= -0.050674602; y=  0.586816788; z=  0.538273811; w= 0.602776468
timeStamp= 1341841287.958547115; T[0]= -0.987660468; T[1]= -1.225370169; T[2]= 1.263331175; x= -0.053525671; y=  0.587616622; z=  0.542660892; w= 0.597796738
timeStamp= 1341841287.990607023; T[0]= -0.974813819; T[1]= -1.226209879; T[2]= 1.272762895; x= -0.056555390; y=  0.589110494; z=  0.545649946; w= 0.593309820
timeStamp= 1341841288.026731014; T[0]= -0.978369355; T[1]= -1.236645341; T[2]= 1.283346891; x= -0.058007948; y=  0.593805194; z=  0.545130849; w= 0.588950634
timeStamp= 1341841288.058641911; T[0]= -0.968433499; T[1]= -1.241441011; T[2]= 1.287082791; x= -0.061317381; y=  0.592985749; z=  0.548863709; w= 0.585966527
timeStamp= 1341841288.090632915; T[0]= -0.956654847; T[1]= -1.246940851; T[2]= 1.297379971; x= -0.063650340; y=  0.593733788; z=  0.552448750; w= 0.581574798
timeStamp= 1341841288.126797915; T[0]= -0.956513941; T[1]= -1.254703403; T[2]= 1.306993246; x= -0.064118862; y=  0.596518278; z=  0.554145336; w= 0.577042162
timeStamp= 1341841288.158570051; T[0]= -0.965809643; T[1]= -1.259429812; T[2]= 1.314458132; x= -0.063473761; y=  0.598815024; z=  0.554375589; w= 0.574507952
timeStamp= 1341841288.190752029; T[0]= -0.962527633; T[1]= -1.260075331; T[2]= 1.325432062; x= -0.064538270; y=  0.600376248; z=  0.555226326; w= 0.571932673
timeStamp= 1341841288.226700068; T[0]= -0.947081745; T[1]= -1.271942854; T[2]= 1.337910175; x= -0.069000304; y=  0.603032768; z=  0.557289004; w= 0.566585660
timeStamp= 1341841288.258554935; T[0]= -0.941531599; T[1]= -1.281215310; T[2]= 1.340548754; x= -0.071969844; y=  0.602066755; z=  0.559902787; w= 0.564663470
timeStamp= 1341841288.294614077; T[0]= -0.956689954; T[1]= -1.281153798; T[2]= 1.353110075; x= -0.069735684; y=  0.605865359; z=  0.557997227; w= 0.562763929
timeStamp= 1341841288.326666117; T[0]= -0.936253428; T[1]= -1.286745310; T[2]= 1.359020233; x= -0.073589087; y=  0.604432464; z=  0.562283814; w= 0.559538126
timeStamp= 1341841288.358506918; T[0]= -0.935571551; T[1]= -1.294543028; T[2]= 1.370075464; x= -0.072644822; y=  0.606183529; z=  0.563941538; w= 0.556088388
timeStamp= 1341841288.397660971; T[0]= -0.921917915; T[1]= -1.294304132; T[2]= 1.375219822; x= -0.074781768; y=  0.604631305; z=  0.565490127; w= 0.555922329
timeStamp= 1341841288.458636045; T[0]= -0.907852769; T[1]= -1.307401299; T[2]= 1.391449928; x= -0.075950801; y=  0.606065869; z=  0.567254663; w= 0.552392900
timeStamp= 1341841288.494647980; T[0]= -0.899491549; T[1]= -1.308945298; T[2]= 1.396878600; x= -0.075122260; y=  0.605067015; z=  0.569888234; w= 0.550888419
timeStamp= 1341841288.526819944; T[0]= -0.891315103; T[1]= -1.316291571; T[2]= 1.403874636; x= -0.071229637; y=  0.606230736; z=  0.573045492; w= 0.546835840
timeStamp= 1341841288.562680006; T[0]= -0.905830145; T[1]= -1.313485503; T[2]= 1.403234363; x= -0.065167084; y=  0.608046770; z=  0.568759024; w= 0.550041378
timeStamp= 1341841288.594639063; T[0]= -0.890180111; T[1]= -1.328653693; T[2]= 1.416989565; x= -0.068760790; y=  0.610951304; z=  0.568430722; w= 0.546714604
timeStamp= 1341841288.627052069; T[0]= -0.880034208; T[1]= -1.331943870; T[2]= 1.422142982; x= -0.068890855; y=  0.610884011; z=  0.569108725; w= 0.546067655
timeStamp= 1341841288.662703991; T[0]= -0.877064228; T[1]= -1.338053703; T[2]= 1.425217867; x= -0.065977037; y=  0.611561656; z=  0.569869936; w= 0.544873953
timeStamp= 1341841288.694636106; T[0]= -0.872557223; T[1]= -1.346034765; T[2]= 1.431847572; x= -0.065740526; y=  0.612431586; z=  0.570895731; w= 0.542847872
timeStamp= 1341841288.727078915; T[0]= -0.878853738; T[1]= -1.353165150; T[2]= 1.443903565; x= -0.065021969; y=  0.616798103; z=  0.569731474; w= 0.539201498
timeStamp= 1341841288.762691021; T[0]= -0.864746690; T[1]= -1.356489420; T[2]= 1.448118091; x= -0.064306684; y=  0.617146611; z=  0.571653426; w= 0.536849260
timeStamp= 1341841288.794821978; T[0]= -0.861444712; T[1]= -1.362848639; T[2]= 1.453445673; x= -0.060659327; y=  0.620936275; z=  0.572411358; w= 0.532075107
timeStamp= 1341841288.830621004; T[0]= -0.858506143; T[1]= -1.366731882; T[2]= 1.457435846; x= -0.056996532; y=  0.623555064; z=  0.572535992; w= 0.529275954
timeStamp= 1341841288.862540960; T[0]= -0.848126471; T[1]= -1.368607521; T[2]= 1.452296495; x= -0.057589240; y=  0.619880080; z=  0.574133694; w= 0.531791925
timeStamp= 1341841288.894582033; T[0]= -0.844214976; T[1]= -1.371385217; T[2]= 1.457951546; x= -0.060109992; y=  0.619136274; z=  0.574260652; w= 0.532242239
timeStamp= 1341841288.930623055; T[0]= -0.840752363; T[1]= -1.370346189; T[2]= 1.460232139; x= -0.060524873; y=  0.618849277; z=  0.574854076; w= 0.531888247
timeStamp= 1341841288.962699890; T[0]= -0.828427136; T[1]= -1.377455235; T[2]= 1.467706680; x= -0.061580379; y=  0.620318055; z=  0.575872004; w= 0.528946817
timeStamp= 1341841288.998574972; T[0]= -0.825082541; T[1]= -1.383874536; T[2]= 1.474463701; x= -0.061284348; y=  0.622658432; z=  0.575246751; w= 0.526907861
timeStamp= 1341841289.030571938; T[0]= -0.818416476; T[1]= -1.389104366; T[2]= 1.479545712; x= -0.061798591; y=  0.623020768; z=  0.576921284; w= 0.524583459
timeStamp= 1341841289.062695026; T[0]= -0.811909080; T[1]= -1.388965845; T[2]= 1.482700109; x= -0.061308071; y=  0.623195887; z=  0.577839434; w= 0.523421288
timeStamp= 1341841289.098620892; T[0]= -0.804193377; T[1]= -1.394874334; T[2]= 1.488254189; x= -0.060090359; y=  0.623989701; z=  0.578770638; w= 0.521584630
timeStamp= 1341841289.130522013; T[0]= -0.798144162; T[1]= -1.398760796; T[2]= 1.492545843; x= -0.062337939; y=  0.624143243; z=  0.578312933; w= 0.521644890
timeStamp= 1341841289.162615061; T[0]= -0.792150140; T[1]= -1.401204705; T[2]= 1.499068260; x= -0.063645661; y=  0.624833286; z=  0.579786360; w= 0.519018590
timeStamp= 1341841289.198610067; T[0]= -0.799152493; T[1]= -1.396210074; T[2]= 1.498124242; x= -0.059889678; y=  0.622907579; z=  0.580789983; w= 0.520655692
timeStamp= 1341841289.230601072; T[0]= -0.792663753; T[1]= -1.398481965; T[2]= 1.504126668; x= -0.061604302; y=  0.622300148; z=  0.582764745; w= 0.518972635
timeStamp= 1341841289.266514063; T[0]= -0.804479778; T[1]= -1.387094259; T[2]= 1.498712301; x= -0.057066061; y=  0.619617403; z=  0.581290722; w= 0.524327040
timeStamp= 1341841289.298578024; T[0]= -0.784593344; T[1]= -1.412718534; T[2]= 1.525591969; x= -0.067523800; y=  0.627927005; z=  0.583096802; w= 0.511024773
timeStamp= 1341841289.330591917; T[0]= -0.761860073; T[1]= -1.420923710; T[2]= 1.529821754; x= -0.070154943; y=  0.628045142; z=  0.589627445; w= 0.502968311
timeStamp= 1341841289.366566896; T[0]= -0.750710249; T[1]= -1.423036814; T[2]= 1.538362980; x= -0.069780588; y=  0.631796241; z=  0.589827359; w= 0.498064041
timeStamp= 1341841289.398710012; T[0]= -0.740548730; T[1]= -1.427332997; T[2]= 1.541818380; x= -0.069438338; y=  0.636566162; z=  0.589035034; w= 0.492949873
timeStamp= 1341841289.430738926; T[0]= -0.742666245; T[1]= -1.435251117; T[2]= 1.544286847; x= -0.067455500; y=  0.638763487; z=  0.589000463; w= 0.490417600
timeStamp= 1341841289.466648102; T[0]= -0.742141247; T[1]= -1.429088235; T[2]= 1.537821531; x= -0.065026544; y=  0.635655880; z=  0.591941237; w= 0.491242021
timeStamp= 1341841289.498544931; T[0]= -0.736713290; T[1]= -1.425569415; T[2]= 1.539296746; x= -0.061977927; y=  0.637642920; z=  0.594553709; w= 0.485876560
timeStamp= 1341841289.534568071; T[0]= -0.717221618; T[1]= -1.440077901; T[2]= 1.554477453; x= -0.061073110; y=  0.644859374; z=  0.597057641; w= 0.473232001
timeStamp= 1341841289.566576958; T[0]= -0.714901388; T[1]= -1.444289684; T[2]= 1.555447817; x= -0.059361123; y=  0.645263314; z=  0.595566273; w= 0.474776030
timeStamp= 1341841289.598628998; T[0]= -0.704431355; T[1]= -1.444408655; T[2]= 1.557323813; x= -0.061048053; y=  0.645514727; z=  0.594505489; w= 0.475549161
timeStamp= 1341841289.634598970; T[0]= -0.697399616; T[1]= -1.452005982; T[2]= 1.565943480; x= -0.057477277; y=  0.649294019; z=  0.594532728; w= 0.470791250
