timeStamp= 1305033527.670034; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1305033532.936355114; T[0]= 0.109264910; T[1]= -0.406049579; T[2]= 0.481345385; x= 0.005798540; y=  0.227093279; z=  0.152525410; w= 0.961837292
timeStamp= 1305033532.970791101; T[0]= 0.106620714; T[1]= -0.397588968; T[2]= 0.471257687; x= 0.002560015; y=  0.234503388; z=  0.156216875; w= 0.959477961
timeStamp= 1305033533.003809929; T[0]= 0.104265422; T[1]= -0.388870060; T[2]= 0.461683989; x= -0.000995272; y=  0.242564812; z=  0.160322651; w= 0.956795692
timeStamp= 1305033533.037900925; T[0]= 0.101248197; T[1]= -0.383192718; T[2]= 0.455356479; x= -0.005154476; y=  0.251910269; z=  0.166332930; w= 0.953335166
timeStamp= 1305033533.069931984; T[0]= 0.098942712; T[1]= -0.377567023; T[2]= 0.445655107; x= -0.008634024; y=  0.261013687; z=  0.174557775; w= 0.949382365
timeStamp= 1305033533.101969957; T[0]= 0.096140921; T[1]= -0.375872135; T[2]= 0.439928681; x= -0.011167525; y=  0.271341205; z=  0.182934403; w= 0.944872618
timeStamp= 1305033533.137701988; T[0]= 0.094175041; T[1]= -0.372711450; T[2]= 0.432902336; x= -0.011324798; y=  0.280684531; z=  0.192303866; w= 0.940269768
timeStamp= 1305033533.169878960; T[0]= 0.095275566; T[1]= -0.366458774; T[2]= 0.425337434; x= -0.010066767; y=  0.289367199; z=  0.201108798; w= 0.935799420
timeStamp= 1305033533.202523947; T[0]= 0.094436459; T[1]= -0.360106587; T[2]= 0.419606417; x= -0.008764103; y=  0.300943196; z=  0.210398883; w= 0.930101454
timeStamp= 1305033533.238626003; T[0]= 0.089714505; T[1]= -0.356047809; T[2]= 0.415573329; x= -0.008043497; y=  0.314254016; z=  0.220266655; w= 0.923397183
timeStamp= 1305033533.270603895; T[0]= 0.089636229; T[1]= -0.353471160; T[2]= 0.412037820; x= -0.007729740; y=  0.325949103; z=  0.232011780; w= 0.916443110
timeStamp= 1305033533.302453041; T[0]= 0.086489461; T[1]= -0.352183163; T[2]= 0.408031940; x= -0.005978654; y=  0.338793784; z=  0.243588001; w= 0.908761740
timeStamp= 1305033533.338310957; T[0]= 0.087728649; T[1]= -0.344984502; T[2]= 0.403219372; x= -0.003308003; y=  0.350214213; z=  0.253813058; w= 0.901619613
timeStamp= 1305033533.369923115; T[0]= 0.081163734; T[1]= -0.350539267; T[2]= 0.397718668; x= -0.004344983; y=  0.366131812; z=  0.264895588; w= 0.892053246
timeStamp= 1305033533.402013063; T[0]= 0.072291479; T[1]= -0.355277359; T[2]= 0.394018978; x= -0.001661787; y=  0.380470186; z=  0.279600799; w= 0.881511807
timeStamp= 1305033533.437813997; T[0]= 0.065815628; T[1]= -0.353683472; T[2]= 0.394174159; x= 0.004037165; y=  0.391668320; z=  0.294963628; w= 0.871536613
timeStamp= 1305033533.469893932; T[0]= 0.060070131; T[1]= -0.351391703; T[2]= 0.392454863; x= 0.008169007; y=  0.402314335; z=  0.308321476; w= 0.861982822
timeStamp= 1305033533.502496958; T[0]= 0.056665175; T[1]= -0.349007249; T[2]= 0.387995005; x= 0.011256809; y=  0.411353230; z=  0.317058027; w= 0.854479969
timeStamp= 1305033533.537975073; T[0]= 0.049581438; T[1]= -0.344827920; T[2]= 0.385315686; x= 0.014004876; y=  0.421654880; z=  0.320856422; w= 0.847975373
timeStamp= 1305033533.570826054; T[0]= 0.041054923; T[1]= -0.343535870; T[2]= 0.380652815; x= 0.014452749; y=  0.431102306; z=  0.325614393; w= 0.841378152
timeStamp= 1305033533.602884054; T[0]= 0.032630440; T[1]= -0.339413911; T[2]= 0.378354728; x= 0.015115197; y=  0.439860165; z=  0.331020266; w= 0.834697664
timeStamp= 1305033533.638668060; T[0]= 0.027477201; T[1]= -0.335388809; T[2]= 0.374765486; x= 0.014910807; y=  0.446906328; z=  0.336631894; w= 0.828692615
timeStamp= 1305033533.669970036; T[0]= 0.020262171; T[1]= -0.330123723; T[2]= 0.372207046; x= 0.015114022; y=  0.455399811; z=  0.339976549; w= 0.822677672
timeStamp= 1305033533.702207088; T[0]= 0.012378428; T[1]= -0.330208510; T[2]= 0.368292928; x= 0.012822510; y=  0.463332206; z=  0.345819026; w= 0.815823555
timeStamp= 1305033533.738135099; T[0]= 0.008269321; T[1]= -0.327260882; T[2]= 0.365799665; x= 0.010194059; y=  0.469859123; z=  0.349736333; w= 0.810440004
timeStamp= 1305033533.770018101; T[0]= 0.001881126; T[1]= -0.322083563; T[2]= 0.361164659; x= 0.010247328; y=  0.477150857; z=  0.352343500; w= 0.805031776
timeStamp= 1305033533.805969954; T[0]= -0.003993925; T[1]= -0.322909504; T[2]= 0.356140375; x= 0.009123304; y=  0.483881921; z=  0.356002927; w= 0.799397886
timeStamp= 1305033533.839051008; T[0]= -0.013445478; T[1]= -0.318071663; T[2]= 0.354580909; x= 0.011747712; y=  0.491633564; z=  0.358507216; w= 0.793492913
timeStamp= 1305033533.871274948; T[0]= -0.021785093; T[1]= -0.314310163; T[2]= 0.350890934; x= 0.012960713; y=  0.498887926; z=  0.363191962; w= 0.786787450
timeStamp= 1305033533.907675028; T[0]= -0.029947955; T[1]= -0.311633468; T[2]= 0.347731084; x= 0.013332328; y=  0.506189585; z=  0.368475407; w= 0.779628277
timeStamp= 1305033533.939019918; T[0]= -0.038323842; T[1]= -0.307194889; T[2]= 0.343452394; x= 0.014142732; y=  0.512417316; z=  0.372692943; w= 0.773516953
timeStamp= 1305033533.970792055; T[0]= -0.045418903; T[1]= -0.303271472; T[2]= 0.337987244; x= 0.015629414; y=  0.517521858; z=  0.376239717; w= 0.768355727
timeStamp= 1305033534.006647110; T[0]= -0.056346651; T[1]= -0.301553220; T[2]= 0.335779458; x= 0.016758766; y=  0.524473786; z=  0.378529966; w= 0.762470603
timeStamp= 1305033534.038451910; T[0]= -0.063719869; T[1]= -0.297847956; T[2]= 0.331768245; x= 0.018414190; y=  0.530599713; z=  0.381001443; w= 0.756943047
timeStamp= 1305033534.070750952; T[0]= -0.075629681; T[1]= -0.297678530; T[2]= 0.327694416; x= 0.020692300; y=  0.537892461; z=  0.383808941; w= 0.750289440
timeStamp= 1305033534.106542110; T[0]= -0.088333324; T[1]= -0.297277838; T[2]= 0.324836671; x= 0.023038493; y=  0.544657350; z=  0.387194812; w= 0.743570983
timeStamp= 1305033534.138453960; T[0]= -0.100763276; T[1]= -0.297472805; T[2]= 0.322951704; x= 0.023340823; y=  0.552097857; z=  0.391411692; w= 0.735826135
timeStamp= 1305033534.170552015; T[0]= -0.113553300; T[1]= -0.296139628; T[2]= 0.318188220; x= 0.023186162; y=  0.557893693; z=  0.395739317; w= 0.729114175
timeStamp= 1305033534.206831932; T[0]= -0.127315447; T[1]= -0.297213316; T[2]= 0.316652149; x= 0.021499917; y=  0.564581037; z=  0.399873883; w= 0.721724927
timeStamp= 1305033534.238661051; T[0]= -0.139947012; T[1]= -0.296947926; T[2]= 0.312452435; x= 0.020209825; y=  0.568342686; z=  0.406335056; w= 0.715171278
timeStamp= 1305033534.269973993; T[0]= -0.149602205; T[1]= -0.293144375; T[2]= 0.306099236; x= 0.019510023; y=  0.570009291; z=  0.411868006; w= 0.710685253
timeStamp= 1305033534.306394100; T[0]= -0.162114039; T[1]= -0.291754603; T[2]= 0.303571641; x= 0.018045146; y=  0.574023545; z=  0.414539635; w= 0.705923736
timeStamp= 1305033534.338522911; T[0]= -0.175284594; T[1]= -0.291450828; T[2]= 0.301035881; x= 0.017093182; y=  0.576925278; z=  0.416124940; w= 0.702641547
timeStamp= 1305033534.370488882; T[0]= -0.190941483; T[1]= -0.291229278; T[2]= 0.300142318; x= 0.016623745; y=  0.580133319; z=  0.416966170; w= 0.699505687
timeStamp= 1305033534.406522036; T[0]= -0.205827460; T[1]= -0.290928304; T[2]= 0.298353434; x= 0.014956255; y=  0.583353162; z=  0.419588357; w= 0.695284843
timeStamp= 1305033534.438478947; T[0]= -0.220957011; T[1]= -0.290246874; T[2]= 0.297616929; x= 0.013012579; y=  0.586996496; z=  0.423267603; w= 0.690007508
timeStamp= 1305033534.470618963; T[0]= -0.235604838; T[1]= -0.289782524; T[2]= 0.296589017; x= 0.011106151; y=  0.590194464; z=  0.428465098; w= 0.684079587
timeStamp= 1305033534.506416082; T[0]= -0.246843755; T[1]= -0.288444161; T[2]= 0.297930360; x= 0.008545091; y=  0.594318330; z=  0.433470011; w= 0.677359939
timeStamp= 1305033534.538585901; T[0]= -0.260170341; T[1]= -0.287681967; T[2]= 0.298442632; x= 0.007504239; y=  0.598461390; z=  0.437405348; w= 0.671166360
timeStamp= 1305033534.571041107; T[0]= -0.272835463; T[1]= -0.284884632; T[2]= 0.299444377; x= 0.007189816; y=  0.602534950; z=  0.440718949; w= 0.665332079
timeStamp= 1305033534.607084036; T[0]= -0.285585612; T[1]= -0.283687323; T[2]= 0.301738948; x= 0.006014843; y=  0.608067453; z=  0.443975717; w= 0.658105910
timeStamp= 1305033534.639611959; T[0]= -0.295623064; T[1]= -0.286940485; T[2]= 0.306164384; x= 0.004808089; y=  0.614561975; z=  0.447980434; w= 0.649310410
timeStamp= 1305033534.671420097; T[0]= -0.308559656; T[1]= -0.288239330; T[2]= 0.308720350; x= 0.006565054; y=  0.619743705; z=  0.451849848; w= 0.641643524
timeStamp= 1305033534.706998110; T[0]= -0.323994845; T[1]= -0.289406687; T[2]= 0.310011506; x= 0.008376923; y=  0.624534547; z=  0.455900282; w= 0.634067357
timeStamp= 1305033534.737977028; T[0]= -0.335177779; T[1]= -0.288832217; T[2]= 0.313200325; x= 0.009206338; y=  0.629499614; z=  0.459215224; w= 0.626711190
timeStamp= 1305033534.769898891; T[0]= -0.349378854; T[1]= -0.291209877; T[2]= 0.317900836; x= 0.010526104; y=  0.635622144; z=  0.461742103; w= 0.618601561
timeStamp= 1305033534.806777000; T[0]= -0.363392472; T[1]= -0.293752521; T[2]= 0.322668821; x= 0.012177097; y=  0.641039968; z=  0.465066910; w= 0.610436141
timeStamp= 1305033534.839366913; T[0]= -0.377604812; T[1]= -0.298652440; T[2]= 0.326989561; x= 0.012917093; y=  0.646267354; z=  0.468707353; w= 0.602067411
timeStamp= 1305033534.871560097; T[0]= -0.391875118; T[1]= -0.300311565; T[2]= 0.331990242; x= 0.014887211; y=  0.650764644; z=  0.471816897; w= 0.594703734
timeStamp= 1305033534.906881094; T[0]= -0.406640589; T[1]= -0.302456677; T[2]= 0.335718334; x= 0.015547820; y=  0.654550672; z=  0.474297136; w= 0.588526964
timeStamp= 1305033534.939455032; T[0]= -0.421529591; T[1]= -0.304085523; T[2]= 0.343150079; x= 0.015105604; y=  0.659650743; z=  0.475719810; w= 0.581655741
timeStamp= 1305033534.975302935; T[0]= -0.435713947; T[1]= -0.308333963; T[2]= 0.348230332; x= 0.013573746; y=  0.663490772; z=  0.478832304; w= 0.574730754
timeStamp= 1305033535.007643938; T[0]= -0.450946927; T[1]= -0.311203480; T[2]= 0.352205008; x= 0.013703468; y=  0.666205168; z=  0.483494699; w= 0.567640543
timeStamp= 1305033535.039541960; T[0]= -0.467843473; T[1]= -0.314475954; T[2]= 0.356382996; x= 0.013994477; y=  0.667307973; z=  0.489918262; w= 0.560789108
timeStamp= 1305033535.075357914; T[0]= -0.481529176; T[1]= -0.317051947; T[2]= 0.357266545; x= 0.011143096; y=  0.667139351; z=  0.495748073; w= 0.555908978
timeStamp= 1305033535.107726097; T[0]= -0.493971974; T[1]= -0.321097136; T[2]= 0.367007405; x= 0.007484176; y=  0.670036793; z=  0.500176549; w= 0.548468888
timeStamp= 1305033535.137975931; T[0]= -0.508641303; T[1]= -0.321547389; T[2]= 0.374688029; x= 0.006388043; y=  0.670935333; z=  0.504422069; w= 0.543473542
timeStamp= 1305033535.174375057; T[0]= -0.520327330; T[1]= -0.326334178; T[2]= 0.384041101; x= 0.005025361; y=  0.670919597; z=  0.509504378; w= 0.538745761
timeStamp= 1305033535.206381083; T[0]= -0.530014098; T[1]= -0.330850631; T[2]= 0.391853929; x= 0.003384301; y=  0.671713352; z=  0.512375534; w= 0.535033643
timeStamp= 1305033535.238647938; T[0]= -0.541251361; T[1]= -0.335873425; T[2]= 0.399558932; x= 0.002874722; y=  0.671976089; z=  0.514580131; w= 0.532585263
timeStamp= 1305033535.274514914; T[0]= -0.553383768; T[1]= -0.338620663; T[2]= 0.404466778; x= 0.002793709; y=  0.671269000; z=  0.516231835; w= 0.531878591
timeStamp= 1305033535.306554079; T[0]= -0.569382846; T[1]= -0.338781446; T[2]= 0.409206182; x= 0.003392228; y=  0.670869529; z=  0.517773449; w= 0.530879676
timeStamp= 1305033535.338664055; T[0]= -0.580793619; T[1]= -0.341377974; T[2]= 0.412640035; x= 0.000638752; y=  0.670376480; z=  0.519653559; w= 0.529674590
timeStamp= 1305033535.374612093; T[0]= -0.589983344; T[1]= -0.345357507; T[2]= 0.417376578; x= -0.002341849; y=  0.671186686; z=  0.521407485; w= 0.526912928
timeStamp= 1305033535.406681061; T[0]= -0.596118689; T[1]= -0.349485636; T[2]= 0.422875971; x= -0.003870408; y=  0.671835780; z=  0.524113894; w= 0.523379862
timeStamp= 1305033535.438750982; T[0]= -0.599712670; T[1]= -0.354441613; T[2]= 0.426422358; x= -0.004970180; y=  0.671834886; z=  0.526717544; w= 0.520751178
timeStamp= 1305033535.474571943; T[0]= -0.607118964; T[1]= -0.355773777; T[2]= 0.428555518; x= -0.004942463; y=  0.672108889; z=  0.527966082; w= 0.519131064
timeStamp= 1305033535.506535053; T[0]= -0.614576876; T[1]= -0.357391536; T[2]= 0.430035293; x= -0.005524003; y=  0.672633111; z=  0.528484344; w= 0.517917514
timeStamp= 1305033535.538690090; T[0]= -0.621531725; T[1]= -0.358919203; T[2]= 0.429541439; x= -0.006697794; y=  0.673498094; z=  0.528262973; w= 0.517004728
timeStamp= 1305033535.574683905; T[0]= -0.629320562; T[1]= -0.358953416; T[2]= 0.434006035; x= -0.006601109; y=  0.675110579; z=  0.527995229; w= 0.515173018
timeStamp= 1305033535.606540918; T[0]= -0.633549511; T[1]= -0.361414611; T[2]= 0.436261147; x= -0.006937847; y=  0.675495327; z=  0.529774666; w= 0.512832046
timeStamp= 1305033535.638674974; T[0]= -0.639760435; T[1]= -0.361979514; T[2]= 0.437924892; x= -0.006284039; y=  0.675835669; z=  0.530684173; w= 0.511450052
timeStamp= 1305033535.674647093; T[0]= -0.647085905; T[1]= -0.361797243; T[2]= 0.437418133; x= -0.005618592; y=  0.675747097; z=  0.531296968; w= 0.510938227
timeStamp= 1305033535.706589937; T[0]= -0.652418256; T[1]= -0.363703907; T[2]= 0.437061250; x= -0.005634749; y=  0.675004959; z=  0.533052862; w= 0.510089338
timeStamp= 1305033535.739049911; T[0]= -0.657669544; T[1]= -0.363458097; T[2]= 0.443239272; x= -0.004376260; y=  0.676162243; z=  0.532496274; w= 0.509149551
timeStamp= 1305033535.774483919; T[0]= -0.662608266; T[1]= -0.365007699; T[2]= 0.442118049; x= -0.004720192; y=  0.675116122; z=  0.533299565; w= 0.509693623
timeStamp= 1305033535.806446075; T[0]= -0.670325994; T[1]= -0.363595873; T[2]= 0.441658497; x= -0.004376464; y=  0.674749136; z=  0.533499300; w= 0.509973586
timeStamp= 1305033535.837735891; T[0]= -0.673888922; T[1]= -0.364821941; T[2]= 0.444103956; x= -0.005836916; y=  0.674953043; z=  0.534851074; w= 0.508270442
timeStamp= 1305033535.874455929; T[0]= -0.677703738; T[1]= -0.364542961; T[2]= 0.447491407; x= -0.005835962; y=  0.676284194; z=  0.534858823; w= 0.506489575
timeStamp= 1305033535.906797886; T[0]= -0.683931112; T[1]= -0.367548287; T[2]= 0.447140634; x= -0.005100281; y=  0.675843358; z=  0.536510587; w= 0.505337715
timeStamp= 1305033535.939291954; T[0]= -0.688846767; T[1]= -0.368147343; T[2]= 0.447234690; x= -0.003984560; y=  0.675259173; z=  0.538097799; w= 0.504440308
timeStamp= 1305033535.975404978; T[0]= -0.696083248; T[1]= -0.370407641; T[2]= 0.448481590; x= -0.003075982; y=  0.675078511; z=  0.538423121; w= 0.504341364
timeStamp= 1305033536.008090973; T[0]= -0.703426361; T[1]= -0.367036104; T[2]= 0.449753255; x= -0.002819979; y=  0.674358308; z=  0.537617564; w= 0.506162345
timeStamp= 1305033536.039419889; T[0]= -0.709403872; T[1]= -0.366507977; T[2]= 0.449757278; x= -0.004780944; y=  0.673312604; z=  0.538314939; w= 0.506798148
timeStamp= 1305033536.075320005; T[0]= -0.710693598; T[1]= -0.367929757; T[2]= 0.453431398; x= -0.007191294; y=  0.673719883; z=  0.539408624; w= 0.505062640
timeStamp= 1305033536.107441902; T[0]= -0.715424240; T[1]= -0.369876236; T[2]= 0.453869879; x= -0.007336806; y=  0.673589945; z=  0.540644586; w= 0.503911018
timeStamp= 1305033536.137918949; T[0]= -0.719846547; T[1]= -0.370400876; T[2]= 0.454991937; x= -0.007010660; y=  0.673197091; z=  0.542196155; w= 0.502772272
timeStamp= 1305033536.175220966; T[0]= -0.723382831; T[1]= -0.368515730; T[2]= 0.454219878; x= -0.007135203; y=  0.673032701; z=  0.543274164; w= 0.501825929
timeStamp= 1305033536.203649998; T[0]= -0.726789474; T[1]= -0.366720915; T[2]= 0.456906438; x= -0.007485228; y=  0.674112439; z=  0.543461382; w= 0.500166118
timeStamp= 1305033536.241699934; T[0]= -0.729182720; T[1]= -0.368109435; T[2]= 0.454840630; x= -0.008545848; y=  0.673347116; z=  0.545180261; w= 0.499308676
timeStamp= 1305033536.275135994; T[0]= -0.731077492; T[1]= -0.367602229; T[2]= 0.455042362; x= -0.010077110; y=  0.673941553; z=  0.545598030; w= 0.498020172
timeStamp= 1305033536.305855989; T[0]= -0.731256604; T[1]= -0.368709564; T[2]= 0.456677288; x= -0.010999892; y=  0.674785376; z=  0.546525776; w= 0.495835960
timeStamp= 1305033536.343051910; T[0]= -0.731768847; T[1]= -0.369305789; T[2]= 0.455397755; x= -0.011541721; y=  0.674963236; z=  0.547688603; w= 0.494296074
timeStamp= 1305033536.375071049; T[0]= -0.732927322; T[1]= -0.368374527; T[2]= 0.454618484; x= -0.011489952; y=  0.675712764; z=  0.548343956; w= 0.492543548
timeStamp= 1305033536.404679060; T[0]= -0.732877672; T[1]= -0.366121322; T[2]= 0.451834947; x= -0.011159460; y=  0.675907135; z=  0.549905539; w= 0.490539372
timeStamp= 1305033536.443576097; T[0]= -0.730584919; T[1]= -0.365883410; T[2]= 0.450641036; x= -0.011529584; y=  0.676577151; z=  0.550893843; w= 0.488494068
timeStamp= 1305033536.474256039; T[0]= -0.727922857; T[1]= -0.365852803; T[2]= 0.449141413; x= -0.012035884; y=  0.677395284; z=  0.551431000; w= 0.486738801
timeStamp= 1305033536.507268906; T[0]= -0.724612772; T[1]= -0.364963114; T[2]= 0.447670341; x= -0.012328061; y=  0.678420067; z=  0.551526010; w= 0.485194057
timeStamp= 1305033536.542479038; T[0]= -0.720409393; T[1]= -0.364042073; T[2]= 0.446778804; x= -0.011742124; y=  0.679774880; z=  0.551525354; w= 0.483309478
timeStamp= 1305033536.573337078; T[0]= -0.716576099; T[1]= -0.362650424; T[2]= 0.444060862; x= -0.010409790; y=  0.680601716; z=  0.551670969; w= 0.482008398
timeStamp= 1305033536.604428053; T[0]= -0.712701440; T[1]= -0.360735148; T[2]= 0.441202313; x= -0.009776486; y=  0.681963980; z=  0.551202059; w= 0.480630606
timeStamp= 1305033536.643163919; T[0]= -0.707376122; T[1]= -0.359552175; T[2]= 0.439693660; x= -0.009467615; y=  0.683962524; z=  0.550621569; w= 0.478457600
timeStamp= 1305033536.675457954; T[0]= -0.702575624; T[1]= -0.358477473; T[2]= 0.437998146; x= -0.008522738; y=  0.685570657; z=  0.550383091; w= 0.476443857
timeStamp= 1305033536.707439899; T[0]= -0.697758436; T[1]= -0.357067436; T[2]= 0.434575766; x= -0.007902877; y=  0.687015891; z=  0.550414741; w= 0.474331498
timeStamp= 1305033536.743295908; T[0]= -0.692196667; T[1]= -0.355968207; T[2]= 0.432891488; x= -0.007041948; y=  0.689144611; z=  0.550247252; w= 0.471442550
timeStamp= 1305033536.775275946; T[0]= -0.686801314; T[1]= -0.353900909; T[2]= 0.428632498; x= -0.005962347; y=  0.690626919; z=  0.550737262; w= 0.468708277
timeStamp= 1305033536.808196068; T[0]= -0.681725323; T[1]= -0.352812499; T[2]= 0.424314409; x= -0.005424700; y=  0.692589402; z=  0.550584376; w= 0.465990752
timeStamp= 1305033536.843462944; T[0]= -0.677075148; T[1]= -0.350949496; T[2]= 0.422325790; x= -0.004228160; y=  0.695073426; z=  0.549776793; w= 0.463250101
timeStamp= 1305033536.871273994; T[0]= -0.670871139; T[1]= -0.350708902; T[2]= 0.416717112; x= -0.004109149; y=  0.696804404; z=  0.549996912; w= 0.460380524
timeStamp= 1305033536.907651901; T[0]= -0.665716529; T[1]= -0.349313289; T[2]= 0.414922714; x= -0.002834502; y=  0.699857235; z=  0.549180508; w= 0.456719428
timeStamp= 1305033536.943378925; T[0]= -0.659799576; T[1]= -0.350058913; T[2]= 0.411333323; x= -0.001508412; y=  0.701699257; z=  0.549938202; w= 0.452972323
timeStamp= 1305033536.975402117; T[0]= -0.655890107; T[1]= -0.349192500; T[2]= 0.407386512; x= -0.000145790; y=  0.703304708; z=  0.550237536; w= 0.450112402
timeStamp= 1305033537.007345915; T[0]= -0.651122630; T[1]= -0.346843004; T[2]= 0.403711855; x= 0.000181554; y=  0.705111563; z=  0.550271869; w= 0.447234392
timeStamp= 1305033537.043379068; T[0]= -0.645960867; T[1]= -0.346175104; T[2]= 0.401126683; x= 0.000062462; y=  0.706979513; z=  0.550432086; w= 0.444077224
timeStamp= 1305033537.075248957; T[0]= -0.640384078; T[1]= -0.346316069; T[2]= 0.395798743; x= 0.000481070; y=  0.708167076; z=  0.550970256; w= 0.441509873
timeStamp= 1305033537.107490063; T[0]= -0.635162592; T[1]= -0.345868140; T[2]= 0.393096298; x= 0.001745945; y=  0.709687889; z=  0.551372945; w= 0.438552111
timeStamp= 1305033537.143619061; T[0]= -0.630218804; T[1]= -0.344077319; T[2]= 0.389812171; x= 0.003167415; y=  0.711393714; z=  0.550980330; w= 0.436267883
timeStamp= 1305033537.175494909; T[0]= -0.625993192; T[1]= -0.343318343; T[2]= 0.385256708; x= 0.003278827; y=  0.712843955; z=  0.550225258; w= 0.434850454
timeStamp= 1305033537.207417965; T[0]= -0.618778229; T[1]= -0.341820121; T[2]= 0.388331145; x= 0.003808512; y=  0.715885282; z=  0.548881650; w= 0.431535274
timeStamp= 1305033537.243686914; T[0]= -0.616462588; T[1]= -0.340948850; T[2]= 0.379826099; x= 0.004218675; y=  0.715679884; z=  0.549526513; w= 0.431051165
timeStamp= 1305033537.275552034; T[0]= -0.611028135; T[1]= -0.337262362; T[2]= 0.376647443; x= 0.005343380; y=  0.716737270; z=  0.550839841; w= 0.427591622
timeStamp= 1305033537.307573080; T[0]= -0.604585826; T[1]= -0.335367799; T[2]= 0.375983894; x= 0.006487903; y=  0.718323469; z=  0.552079797; w= 0.423293322
timeStamp= 1305033537.343854904; T[0]= -0.597919047; T[1]= -0.331688017; T[2]= 0.374829948; x= 0.007715387; y=  0.719608843; z=  0.553236842; w= 0.419562310
timeStamp= 1305033537.375637054; T[0]= -0.590331316; T[1]= -0.330765694; T[2]= 0.371078640; x= 0.007842408; y=  0.720583320; z=  0.554488122; w= 0.416222364
timeStamp= 1305033537.407661915; T[0]= -0.584279954; T[1]= -0.326202571; T[2]= 0.369523257; x= 0.009959476; y=  0.721670866; z=  0.555552423; w= 0.412860155
timeStamp= 1305033537.443628073; T[0]= -0.576257944; T[1]= -0.322896719; T[2]= 0.365626454; x= 0.011585433; y=  0.722085714; z=  0.557260096; w= 0.409779340
timeStamp= 1305033537.475436926; T[0]= -0.569067240; T[1]= -0.319193125; T[2]= 0.364445925; x= 0.013436881; y=  0.723617136; z=  0.557530463; w= 0.406641752
timeStamp= 1305033537.502234936; T[0]= -0.560140789; T[1]= -0.315614134; T[2]= 0.362015009; x= 0.015011712; y=  0.724762499; z=  0.558127403; w= 0.403717428
timeStamp= 1305033537.543400049; T[0]= -0.554797113; T[1]= -0.309805214; T[2]= 0.356626302; x= 0.017316163; y=  0.725718260; z=  0.557937324; w= 0.402167976
timeStamp= 1305033537.575726032; T[0]= -0.546971202; T[1]= -0.308289289; T[2]= 0.352465004; x= 0.018190738; y=  0.726740062; z=  0.559169114; w= 0.398557246
timeStamp= 1305033537.602339983; T[0]= -0.537969351; T[1]= -0.304663301; T[2]= 0.348349154; x= 0.020251291; y=  0.727903664; z=  0.560520649; w= 0.394414276
timeStamp= 1305033537.639756918; T[0]= -0.529577732; T[1]= -0.302015990; T[2]= 0.344694734; x= 0.023182433; y=  0.728941262; z=  0.561515927; w= 0.390905499
timeStamp= 1305033537.674026966; T[0]= -0.522916973; T[1]= -0.293928266; T[2]= 0.336770952; x= 0.026133673; y=  0.729590178; z=  0.562047541; w= 0.388738811
timeStamp= 1305033537.702286005; T[0]= -0.514495909; T[1]= -0.287868083; T[2]= 0.333314180; x= 0.027203042; y=  0.731936574; z=  0.561453223; w= 0.385096222
timeStamp= 1305033537.743773937; T[0]= -0.506491423; T[1]= -0.283292294; T[2]= 0.331316888; x= 0.027358523; y=  0.734616280; z=  0.560972393; w= 0.380657822
timeStamp= 1305033537.775789022; T[0]= -0.498708546; T[1]= -0.279905975; T[2]= 0.326503813; x= 0.027125737; y=  0.736658812; z=  0.561962128; w= 0.375228703
timeStamp= 1305033537.802398920; T[0]= -0.492325664; T[1]= -0.276128590; T[2]= 0.323383451; x= 0.028307183; y=  0.738460541; z=  0.564234972; w= 0.368121833
timeStamp= 1305033537.844739914; T[0]= -0.484806418; T[1]= -0.273755372; T[2]= 0.320059299; x= 0.029316543; y=  0.740036130; z=  0.567111790; w= 0.360376596
timeStamp= 1305033537.875838995; T[0]= -0.481110930; T[1]= -0.266697347; T[2]= 0.311131239; x= 0.030581264; y=  0.740181446; z=  0.569899976; w= 0.355542213
timeStamp= 1305033537.902446032; T[0]= -0.475899249; T[1]= -0.261302471; T[2]= 0.303933471; x= 0.029878005; y=  0.740959048; z=  0.572562218; w= 0.349656224
timeStamp= 1305033537.944108009; T[0]= -0.474234968; T[1]= -0.258113623; T[2]= 0.296560436; x= 0.028659135; y=  0.741784632; z=  0.574884951; w= 0.344153255
timeStamp= 1305033537.975959063; T[0]= -0.466357827; T[1]= -0.251882076; T[2]= 0.294054627; x= 0.027783310; y=  0.743582845; z=  0.577604592; w= 0.335686743
timeStamp= 1305033538.002466917; T[0]= -0.459865093; T[1]= -0.248132229; T[2]= 0.287800252; x= 0.026121438; y=  0.744695902; z=  0.580570281; w= 0.328152210
timeStamp= 1305033538.041599989; T[0]= -0.459098399; T[1]= -0.244727656; T[2]= 0.276890695; x= 0.024559774; y=  0.744898081; z=  0.583500624; w= 0.322568864
timeStamp= 1305033538.074354887; T[0]= -0.452855557; T[1]= -0.240184158; T[2]= 0.269387513; x= 0.022608278; y=  0.746384263; z=  0.585031331; w= 0.316445619
timeStamp= 1305033538.102510929; T[0]= -0.445317864; T[1]= -0.239136040; T[2]= 0.263561189; x= 0.020339606; y=  0.748759389; z=  0.585110068; w= 0.310792357
timeStamp= 1305033538.144040108; T[0]= -0.442327678; T[1]= -0.239375532; T[2]= 0.255541801; x= 0.018943815; y=  0.750743032; z=  0.585051715; w= 0.306170762
timeStamp= 1305033538.175946951; T[0]= -0.436266571; T[1]= -0.236992657; T[2]= 0.249881804; x= 0.017985607; y=  0.753841996; z=  0.584031940; w= 0.300508738
